Random Forest (0),Logistic Regression (0),Naive Bayes (0),Selected,v1,v2,Logistic Regression,Tree,Naive Bayes,Neural Network,SVM,AdaBoost,Random Forest,Logistic Regression (1),Tree (1),Tree (0),Naive Bayes (1),Neural Network (1),Neural Network (0),SVM (1),SVM (0),AdaBoost (1),AdaBoost (0),Random Forest (1),Fold,Selected (1),Selected (2)
0.35501349206349203,0.06334565641562179,0.9999938773886567,No,0,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 å£3",1,1,0,1,0,1,1,0.9366543435843782,0.8571428571428571,0.14285714285714285,6.1226113432541165e-06,0.9675659834912075,0.032434016508792476,0.22273932668658702,0.7772606733134131,0.9999999999999998,2.220446049250318e-16,0.6449865079365077,3,No,No
0.002007142857142857,0.001545163743169278,6.412136411778653e-08,No,1,I'll talk to the others and probably just come early tomorrow then,1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999999358786359,0.9999990563441846,9.436558153696837e-07,0.849346313215417,0.15065368678458324,0.9999999999999998,2.220446049250318e-16,0.9979928571428571,3,No,No
0.0005,0.00045241302414852035,5.7102963335459706e-08,No,1,"Thanks da thangam, i feel very very happy dear. I also miss you da.",1,1,1,1,0,1,1,0.9995475869758514,0.9416969147005445,0.058303085299455534,0.9999999428970366,0.999999875392746,1.2460725397864875e-07,0.23082305456205326,0.7691769454379468,0.9999999999999998,2.220446049250318e-16,0.9995,3,No,No
0.024000000000000004,0.0003906699363225073,4.087993648963223e-07,No,1,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff.",1,1,1,1,0,1,1,0.9996093300636775,0.9416969147005445,0.058303085299455534,0.9999995912006351,0.9999999519189174,4.808108260546927e-08,0.2227395340547797,0.7772604659452202,0.9999999999999998,2.220446049250318e-16,0.9760000000000001,3,No,No
0.032,0.001545163743169278,9.573967955144365e-05,No,1,YO YO YO BYATCH WHASSUP?,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999042603204487,0.951153734288606,0.048846265711394055,0.22294557197159506,0.777054428028405,0.9999999999999998,2.220446049250318e-16,0.968,3,No,No
0.2024515873015873,0.007013776359888957,0.627069255752656,No,0,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),1,1,0,1,0,1,1,0.992986223640111,0.8571428571428571,0.14285714285714285,0.372930744247344,0.999999995661692,4.338308080351187e-09,0.2227394557607831,0.777260544239217,0.9999999999999998,2.220446049250318e-16,0.7975484126984124,3,No,No
0.002657142857142857,0.001545163743169278,2.0066085934825754e-05,No,1,Dear where you will be when i reach there,1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999799339140653,0.9983877415239922,0.001612258476007753,0.6479487570546031,0.352051242945397,0.9999999999999998,2.220446049250318e-16,0.9973428571428572,3,No,No
0.005585714285714286,0.001545163743169278,7.251330976524879e-05,No,1,Lmao but its so fun...,1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999274866902348,0.9849378536514275,0.01506214634857246,0.6383897735190946,0.36161022648090524,0.9999999999999998,2.220446049250318e-16,0.9944142857142857,3,No,No
0.013955555555555558,0.000658847504644851,6.171542964365719e-05,No,1,Eat at old airport road... But now 630 oredi... Got a lot of pple...,1,1,1,1,1,1,1,0.9993411524953552,0.9416969147005445,0.058303085299455534,0.9999382845703563,0.9999982650080442,1.7349919557644858e-06,0.6783296973884704,0.32167030261152973,0.9999999999999998,2.220446049250318e-16,0.9860444444444445,3,No,No
0.03281139971139971,0.0003514544752448156,1.8129248690643003e-11,No,1,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!",1,1,1,1,1,1,1,0.9996485455247552,0.9416969147005445,0.058303085299455534,0.9999999999818707,0.9999999998498762,1.501238565782837e-10,0.9104516845918142,0.08954831540818588,0.9999999999999998,2.220446049250318e-16,0.9671886002886002,3,No,No
0.0,0.0006486003329572988,1.1554535962170308e-07,No,1,K.:)do it at evening da:)urgent:),1,1,1,1,1,1,1,0.9993513996670427,0.9416969147005445,0.058303085299455534,0.9999998844546404,0.9999445141139028,5.548588609718112e-05,0.8689080030598089,0.1310919969401909,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.02749523809523809,0.006105296132064281,1.1613244199735504e-06,No,1,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,1,1,1,1,1,1,1,0.9938947038679358,0.9416969147005445,0.058303085299455534,0.99999883867558,0.9999935430335508,6.456966449185697e-06,0.7485547163012017,0.2514452836987983,0.9999999999999998,2.220446049250318e-16,0.9725047619047621,3,No,No
0.0,0.001545163743169278,1.598576469794157e-05,No,1,"Greetings me, ! Consider yourself excused.",1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.999984014235302,0.9785351754455746,0.02146482455442544,0.22294557197159506,0.777054428028405,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.034333333333333334,0.0012241825758968123,1.2494274970234782e-06,No,1,Yunny i'm walking in citylink now Ì_ faster come down... Me very hungry...,1,1,1,1,0,1,1,0.9987758174241032,0.9416969147005445,0.058303085299455534,0.999998750572503,0.9973354107793647,0.0026645892206353075,0.2231615560582356,0.7768384439417642,0.9999999999999998,2.220446049250318e-16,0.9656666666666669,3,No,No
0.6161460317460319,0.9954574442406195,0.9999999999999807,No,0,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",0,1,0,0,0,1,0,0.004542555759380451,0.9416969147005445,0.058303085299455534,1.9309280356755685e-14,0.0006642641188351339,0.9993357358811649,0.22273931781849954,0.7772606821815005,0.9999999999999998,2.220446049250318e-16,0.3838539682539684,3,No,No
0.018869047619047622,0.0003725250637773565,2.656450561774791e-08,No,1,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,1,1,1,1,0,1,1,0.9996274749362226,0.9416969147005445,0.058303085299455534,0.9999999734354944,0.9999999972827692,2.7172307938596373e-09,0.2228991327087891,0.7771008672912109,0.9999999999999998,2.220446049250318e-16,0.9811309523809525,3,No,No
0.0018666666666666666,0.001545163743169278,8.41612799421901e-06,No,1,"Yeah I am, so I'll leave maybe 7ish?",1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999915838720058,0.9999177021468008,8.229785319927446e-05,0.8234711189294885,0.1765288810705113,0.9999999999999998,2.220446049250318e-16,0.9981333333333334,3,No,No
0.0,0.0005826836592896917,1.9072933983578205e-07,No,1,I dont want to hear anything,1,1,1,1,1,1,1,0.9994173163407103,0.9416969147005445,0.058303085299455534,0.9999998092706601,0.9999947107815701,5.289218429936885e-06,0.7842584959611306,0.21574150403886938,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.0,0.001545163743169278,7.446093585184407e-06,No,1,Ultimately tor motive tui achieve korli.,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999925539064148,0.8451446481897541,0.15485535181024593,0.22273931801661026,0.7772606819833897,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.05505714285714286,0.001545163743169278,1.6504404897831012e-05,No,1,Yup i'm elaborating on the safety aspects and some other issues..,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999834955951021,0.9956212142316346,0.004378785768365315,0.22274248641631164,0.7772575135836883,0.9999999999999998,2.220446049250318e-16,0.9449428571428571,3,No,No
0.0005,0.001545163743169278,7.521287533683221e-07,No,1,"Aight, see you in a bit",1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999992478712466,0.9999263366746813,7.366332531867432e-05,0.7458192564633076,0.2541807435366922,0.9999999999999998,2.220446049250318e-16,0.9995,3,No,No
0.0,0.005402418081086042,0.0008884461154059219,No,1,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),1,0,1,1,0,1,1,0.994597581918914,0.4594594594594595,0.5405405405405406,0.999111553884594,0.9999998242930586,1.7570694141179756e-07,0.2315126513973865,0.7684873486026134,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.12543095238095234,0.0009096545778196423,0.0003084852351845892,No,1,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,1,1,1,1,0,1,1,0.9990903454221803,0.9416969147005445,0.058303085299455534,0.9996915147648154,0.9999996705375718,3.294624281837941e-07,0.2227393179970638,0.7772606820029365,0.9999999999999998,2.220446049250318e-16,0.8745690476190474,3,No,No
0.06882063492063492,4.853416418522816e-05,4.239396264410805e-07,No,1,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",1,1,1,1,0,1,1,0.9999514658358147,0.9416969147005445,0.058303085299455534,0.9999995760603736,0.9999992395471401,7.604528598795235e-07,0.223127125465262,0.7768728745347381,0.9999999999999998,2.220446049250318e-16,0.931179365079365,3,No,No
0.0025555555555555553,0.0004150895587734182,8.699691323326252e-07,No,1,Tmr timin still da same wat cos i got lesson until 6...,1,1,1,1,0,1,1,0.9995849104412265,0.9416969147005445,0.058303085299455534,0.9999991300308677,0.9999969960154115,3.003984588500914e-06,0.23185896855078464,0.7681410314492153,0.9999999999999998,2.220446049250318e-16,0.9974444444444445,3,No,No
0.059391847041847017,0.001545163743169278,0.0002184292998419903,No,1,"\Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?\""""",1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9997815707001579,0.9997272156041911,0.0002727843958089446,0.22274225859416213,0.7772577414058378,0.9999999999999998,2.220446049250318e-16,0.9406081529581533,3,No,No
0.0,0.001545163743169278,1.0165063086856805e-06,No,1,:-) yeah! Lol. Luckily i didn't have a starring role like you!,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999989834936913,0.9995198858772293,0.0004801141227706724,0.2227446110110732,0.7772553889889268,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.0,9.212345966391769e-05,1.3242377596286337e-09,No,1,S da..al r above  &lt;#&gt;,1,1,1,1,1,1,1,0.9999078765403361,0.9416969147005445,0.058303085299455534,0.9999999986757622,0.9999584063116758,4.1593688324291594e-05,0.8850341686193725,0.1149658313806275,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.005984848484848485,0.001545163743169278,1.8140539401194743e-05,No,1,Haha... They cant what... At the most tmr forfeit... haha so how?,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999818594605988,0.9999544844972629,4.5515502737114336e-05,0.2317530138340592,0.7682469861659411,0.9999999999999998,2.220446049250318e-16,0.9940151515151515,3,No,No
0.03,0.0013597171031771234,6.851879322640994e-05,No,1,"Sorry da thangam, very very sorry i am held up with prasad.",1,1,1,1,0,1,1,0.9986402828968228,0.9416969147005445,0.058303085299455534,0.9999314812067736,0.9999457076715872,5.42923284127727e-05,0.23079303889151967,0.7692069611084804,0.9999999999999998,2.220446049250318e-16,0.97,3,No,No
0.0,0.001545163743169278,1.0269838665444723e-05,No,1,Am in gobi arts college,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999897301613345,0.9818916317780585,0.018108368221941465,0.23209314420242158,0.7679068557975786,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.017592857142857143,0.001545163743169278,7.2638270195538195e-06,No,1,Why she wants to talk to me,1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999927361729805,0.9683534956688288,0.03164650433117122,0.777701178536035,0.22229882146396465,0.9999999999999998,2.220446049250318e-16,0.9824071428571429,3,No,No
0.0,0.001545163743169278,4.2986972736084645e-07,No,1,Not yet chikku..wat abt u?,1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999995701302726,0.9999905169807585,9.48301924153735e-06,0.7821724208217748,0.21782757917822532,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.0,0.001545163743169278,0.0005339593330300452,No,1,He remains a bro amongst bros,1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9994660406669699,0.9999003628330645,9.963716693552443e-05,0.6201439736767042,0.37985602632329574,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.004706565656565656,0.0005496362263402313,0.0016055922593946844,No,1,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,1,1,1,1,0,1,1,0.9994503637736598,0.9416969147005445,0.058303085299455534,0.9983944077406054,0.9999908204102453,9.179589754709543e-06,0.2229009855610465,0.7770990144389536,0.9999999999999998,2.220446049250318e-16,0.9952934343434343,3,No,No
0.03884126984126985,0.002210943151987589,0.0007162610940159075,No,1,Yupz... I've oredi booked slots 4 my weekends liao...,1,1,1,1,0,1,1,0.9977890568480124,0.9416969147005445,0.058303085299455534,0.9992837389059841,0.9996261388859425,0.00037386111405742086,0.2299314885907156,0.7700685114092841,0.9999999999999998,2.220446049250318e-16,0.9611587301587301,3,No,No
0.862728571428572,0.9999947463982334,1.0,No,0,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,0,0,0,0,0,0,0,5.253601766619376e-06,0.01282051282051282,0.9871794871794872,1.082007297774535e-21,0.00027418795076927793,0.9997258120492307,0.09137139255945591,0.9086286074405439,2.220446049250318e-16,0.9999999999999998,0.13727142857142863,3,No,No
0.8937370129870129,0.9978509383935585,1.0,No,0,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,0,1,0,0,0,0,0,0.0021490616064414603,0.9416969147005445,0.058303085299455534,1.2488142108560224e-17,2.6220203788174246e-05,0.9999737797962118,0.05224587555575365,0.9477541244442462,2.220446049250318e-16,0.9999999999999998,0.106262987012987,3,No,No
0.013055555555555556,0.001545163743169278,1.4264123029037735e-05,No,1,I dont thnk its a wrong calling between us,1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.999985735876971,0.9997949804101871,0.00020501958981286746,0.8931436601287878,0.10685633987121221,0.9999999999999998,2.220446049250318e-16,0.9869444444444443,3,No,No
0.0019904761904761905,0.001545163743169278,3.676104704340302e-06,No,1,ARR birthday today:) i wish him to get more oscar.,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999963238952957,0.9997381353350466,0.0002618646649533706,0.22304887909821988,0.7769511209017802,0.9999999999999998,2.220446049250318e-16,0.9980095238095237,3,No,No
0.003842857142857143,0.00043975046308560554,1.40815286662651e-06,No,1,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",1,1,1,1,1,1,1,0.9995602495369144,0.9416969147005445,0.058303085299455534,0.9999985918471334,0.9999999999999072,9.284056648892073e-14,0.7319638552863915,0.2680361447136084,0.9999999999999998,2.220446049250318e-16,0.996157142857143,3,No,No
0.009554761904761906,0.001545163743169278,8.662118402876084e-06,No,1,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999913378815972,0.999978508416518,2.1491583481980395e-05,0.22274522916741718,0.7772547708325829,0.9999999999999998,2.220446049250318e-16,0.9904452380952382,3,No,No
0.0,0.001545163743169278,3.008999410242529e-06,No,1,aathi..where are you dear..,1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999969910005897,0.9993982636854345,0.0006017363145655269,0.6604286639823417,0.33957133601765827,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.0,0.001545163743169278,2.549723270204554e-06,No,1,Are you going to wipro interview today?,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999974502767298,0.9995601480582169,0.0004398519417831199,0.23540255849379696,0.7645974415062029,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.0006666666666666666,0.00010470595411320237,6.806690959781566e-09,No,1,"Aight, tomorrow around  &lt;#&gt;  it is",1,1,1,1,1,1,1,0.9998952940458868,0.9416969147005445,0.058303085299455534,0.999999993193309,0.9999879035028965,1.2096497103589843e-05,0.8279025963757687,0.1720974036242313,0.9999999999999998,2.220446049250318e-16,0.9993333333333334,3,No,No
0.01311904761904762,0.00010470595411320237,4.0529506295520397e-07,No,1,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",1,1,1,1,1,1,1,0.9998952940458868,0.9416969147005445,0.058303085299455534,0.9999995947049372,0.9999999999373139,6.268611180324928e-11,0.883511868089785,0.1164881319102152,0.9999999999999998,2.220446049250318e-16,0.9868809523809523,3,No,No
0.0,0.0011646295579294961,6.703345299894019e-09,No,1,Anything lor is she coming?,1,1,1,1,1,1,1,0.9988353704420705,0.9416969147005445,0.058303085299455534,0.9999999932966547,0.9999463651965249,5.3634803475055784e-05,0.7779970106296461,0.22200298937035395,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.0012333333333333335,0.001545163743169278,8.550009370914268e-07,No,1,K I'll take care of it,1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999991449990628,0.9993815224548491,0.0006184775451508258,0.6340122884971632,0.36598771150283693,0.9999999999999998,2.220446049250318e-16,0.9987666666666667,3,No,No
0.03643333333333333,0.001545163743169278,5.438076457808381e-05,No,1,Shuhui has bought ron's present it's a swatch watch...,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.999945619235422,0.9851529737223707,0.01484702627762934,0.22652599088361092,0.7734740091163892,0.9999999999999998,2.220446049250318e-16,0.9635666666666667,3,No,No
0.0003333333333333333,0.0012458257181534838,4.772796715690592e-07,No,1,"Yo, any way we could pick something up tonight?",1,1,1,1,1,1,1,0.9987541742818465,0.9416969147005445,0.058303085299455534,0.9999995227203284,0.9999978757639872,2.124236012747514e-06,0.8471251235945921,0.15287487640540792,0.9999999999999998,2.220446049250318e-16,0.9996666666666666,3,No,No
0.09316545676545676,0.0010047451660987576,6.540196120857684e-05,No,1,Ok... U enjoy ur shows...,1,1,1,1,1,1,1,0.9989952548339013,0.9416969147005445,0.058303085299455534,0.9999345980387915,0.9994673297838506,0.0005326702161494659,0.7995501102450929,0.20044988975490713,0.9999999999999998,2.220446049250318e-16,0.9068345432345435,3,No,No
0.03303095238095238,0.0027667606699849977,1.0015887764546886e-06,No,1,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,1,1,1,1,1,1,1,0.997233239330015,0.9416969147005445,0.058303085299455534,0.9999989984112235,0.9999999987167075,1.2832924294143397e-09,0.5901759878388833,0.4098240121611167,0.9999999999999998,2.220446049250318e-16,0.9669690476190479,3,No,No
0.004465873015873016,0.0008060940552870418,1.2892045809767777e-08,No,1,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,1,1,1,1,0,1,1,0.9991939059447129,0.9416969147005445,0.058303085299455534,0.9999999871079542,0.9999999737208543,2.6279145762999626e-08,0.2365133605960148,0.7634866394039854,0.9999999999999998,2.220446049250318e-16,0.995534126984127,3,No,No
0.7731095238095238,0.9790383525803987,1.0,No,0,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,0,0,0,0,0,0,0,0.02096164741960127,0.4594594594594595,0.5405405405405406,3.17116362793345e-19,4.127575029877484e-06,0.9999958724249701,0.023455357696864455,0.9765446423031355,2.220446049250318e-16,0.9999999999999998,0.22689047619047625,3,No,No
0.0,0.001545163743169278,2.3972931805384002e-05,No,1,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\""""",1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999760270681946,0.9326255545624687,0.06737444543753134,0.22273944450358102,0.7772605554964188,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.6413849927849927,0.998289733632032,0.9999999997759736,No,0,Reply to win å£100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,0,1,0,0,0,0,0,0.0017102663679680052,0.9416969147005445,0.058303085299455534,2.2402645853200722e-10,0.00015436303397187157,0.9998456369660281,0.2227332391712285,0.7772667608287716,2.220446049250318e-16,0.9999999999999998,0.3586150072150073,3,No,No
0.970186147186147,0.9999507213991333,1.0,No,0,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",0,0,0,0,0,0,0,4.927860086667568e-05,0.4594594594594595,0.5405405405405406,1.5657416333063912e-26,9.085946792719568e-07,0.9999990914053207,0.05520046785762455,0.9447995321423754,2.220446049250318e-16,0.9999999999999998,0.029813852813852813,3,No,No
0.05140194805194805,0.001545163743169278,9.189609766334386e-06,No,1,Don know..he is watching film in computer..,1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999908103902336,0.9998802314682559,0.00011976853174413928,0.4083378574134255,0.5916621425865747,0.9999999999999998,2.220446049250318e-16,0.9485980519480521,3,No,No
0.8048777777777779,0.9668360619773608,0.9999999999983479,No,0,"You've won tkts to the EURO2004 CUP FINAL or å£800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",0,0,0,0,0,0,0,0.03316393802263917,0.4594594594594595,0.5405405405405406,1.6520755952565122e-12,0.00010621463871918202,0.9998937853612808,0.17980765895127915,0.820192341048721,2.220446049250318e-16,0.9999999999999998,0.19512222222222228,3,No,No
0.010601587301587303,0.00037955436928023957,1.4167338681359357e-05,No,1,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),1,1,1,1,1,1,1,0.9996204456307197,0.9416969147005445,0.058303085299455534,0.9999858326613187,0.9999999738715044,2.612849564386883e-08,0.6344184688907023,0.3655815311092978,0.9999999999999998,2.220446049250318e-16,0.9893984126984127,3,No,No
0.5899277777777779,0.9999890332156592,0.9999999999999898,No,0,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,0,0,0,0,0,0,0,1.096678434076015e-05,0.01282051282051282,0.9871794871794872,1.0162019587343849e-14,0.0014612008313251712,0.9985387991686748,0.22273918423115252,0.7772608157688473,2.220446049250318e-16,0.9999999999999998,0.4100722222222221,3,No,No
0.0,0.000658847504644851,1.9428928755209013e-06,No,1,You have got tallent but you are wasting.,1,1,1,1,0,1,1,0.9993411524953552,0.9416969147005445,0.058303085299455534,0.9999980571071245,0.994968219924495,0.00503178007550503,0.23429736105104085,0.765702638948959,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.04555158730158729,0.008171104375889573,0.03441368530178368,No,1,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",1,1,1,1,0,1,1,0.9918288956241105,0.9416969147005445,0.058303085299455534,0.9655863146982163,0.9999999976121083,2.3878916070264628e-09,0.2228855963706949,0.7771144036293051,0.9999999999999998,2.220446049250318e-16,0.954448412698413,3,No,No
0.0,0.001545163743169278,1.1986609579778692e-05,No,1,So how's the weather over there?,1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999880133904203,0.9436130787676243,0.05638692123237569,0.6851167063875635,0.3148832936124365,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.001,0.001545163743169278,9.183745034319945e-06,No,1,Die... Now i have e toot fringe again...,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999908162549658,0.9885371159538537,0.01146288404614626,0.23724644057743158,0.7627535594225685,0.9999999999999998,2.220446049250318e-16,0.999,3,No,No
0.004295238095238095,0.001545163743169278,1.2810319410937923e-05,No,1,Webpage s not available!,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999871896805891,0.9630895099085345,0.03691049009146547,0.23136357328810228,0.7686364267118976,0.9999999999999998,2.220446049250318e-16,0.9957047619047621,3,No,No
0.0006444444444444443,0.00010470595411320237,1.2953777444838248e-07,No,1,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,1,1,1,1,0,1,1,0.9998952940458868,0.9416969147005445,0.058303085299455534,0.9999998704622256,0.9999047728966944,9.522710330559066e-05,0.2319571929541847,0.7680428070458154,0.9999999999999998,2.220446049250318e-16,0.9993555555555556,3,No,No
0.0008571428571428571,0.0010047451660987576,5.7932916602366335e-08,No,1,What u talking bout early morning? It's almost noon where your at!,1,1,1,1,1,1,1,0.9989952548339013,0.9416969147005445,0.058303085299455534,0.9999999420670834,0.9999998508123159,1.4918768407767701e-07,0.8319438865053448,0.16805611349465507,0.9999999999999998,2.220446049250318e-16,0.9991428571428571,3,No,No
0.0,0.001545163743169278,1.5474339130751957e-06,No,1,Fine. Do you remember me.,1,1,1,1,1,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.999998452566087,0.9962450091365663,0.003754990863433669,0.7322049620775004,0.2677950379224996,0.9999999999999998,2.220446049250318e-16,1.0,3,No,No
0.0017857142857142857,0.001545163743169278,3.353825638325923e-05,No,1,Boy you best get yo ass out here quick,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999664617436167,0.9999307505934609,6.924940653909247e-05,0.2343590618367117,0.7656409381632885,0.9999999999999998,2.220446049250318e-16,0.9982142857142858,3,No,No
0.0009,0.001545163743169278,6.4208058371648185e-06,No,1,Okay but i thought you were the expert,1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9999935791941628,0.9981624977823326,0.0018375022176674541,0.22807325474941229,0.7719267452505879,0.9999999999999998,2.220446049250318e-16,0.9991,3,No,No
0.044990476190476185,0.001545163743169278,0.0001539707511013182,No,1,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",1,1,1,1,0,1,1,0.9984548362568307,0.9416969147005445,0.058303085299455534,0.9998460292488986,0.9994651618955555,0.0005348381044445547,0.2227393179418872,0.7772606820581129,0.9999999999999998,2.220446049250318e-16,0.9550095238095238,3,No,No
0.02213333333333334,0.006693778639747644,0.00017351102605485058,No,1,Even if he my friend he is a priest call him now,1,0,1,1,0,1,1,0.9933062213602524,0.4594594594594595,0.5405405405405406,0.9998264889739451,0.9948866334070031,0.005113366592996834,0.23067720278560322,0.7693227972143967,0.9999999999999998,2.220446049250318e-16,0.9778666666666669,3,No,No
0.07862380952380953,0.0025620056777290144,0.00015091377788955406,No,1,R u saying i should re order the slippers cos i had to pay for returning it.,1,1,1,1,1,1,1,0.997437994322271,0.9416969147005445,0.058303085299455534,0.9998490862221104,0.9999806229986865,1.937700131350237e-05,0.853533145374609,0.1464668546253909,0.9999999999999998,2.220446049250318e-16,0.9213761904761903,3,No,No
